customer_id,customer_name,email,city,state,age,gender,membership,last_purchase,total_spent
1306,Customer_1306,customer1306@mail.com,Mumbai,MH,,Male,Platinum,2025-11-06,8329.09
1307,Customer_1307,customer1307@mail.com,Pune,MH,18,Male,Platinum,2025-04-26,2860.66
1308,Customer_1308,customer1308@mail.com,Chennai,TN,,Male,Gold,2025-05-14,8935.44
1309,Customer_1309,customer1309@mail.com,Delhi,DL,55,Female,Platinum,2025-06-29,9610.54
1310,Customer_1310,customer1310@mail.com,Chennai,TN,56,Male,Platinum,2026-01-25,6232.83
1311,Customer_1311,customer1311@mail.com,Mumbai,MH,58,Female,Platinum,2026-02-18,6499.3
1312,Customer_1312,customer1312@mail.com,Bengaluru,KA,,Female,Platinum,2026-01-02,4780.28
1313,Customer_1313,customer1313@mail.com,Mumbai,MH,,Male,Gold,2025-11-05,7573.14
1314,Customer_1314,customer1314@mail.com,Chennai,TN,,Male,Platinum,2025-11-11,7908.28
1315,Customer_1315,customer1315@mail.com,Hyderabad,TS,,Male,Gold,2025-05-09,8266.95
1316,Customer_1316,customer1316@mail.com,Pune,MH,,Female,Silver,2025-03-16,7259.01
1317,Customer_1317,customer1317@mail.com,Pune,MH,35,Female,Platinum,2025-06-06,8498.7
1318,Customer_1318,customer1318@mail.com,Bengaluru,KA,,Female,Gold,2025-08-16,6980.4
1319,Customer_1319,customer1319@mail.com,Chennai,TN,,Female,Platinum,2025-03-11,121.21
1320,Customer_1320,customer1320@mail.com,Delhi,DL,46,Female,Platinum,2025-09-06,9096.72
1321,Customer_1321,customer1321@mail.com,Chennai,TN,22,Female,Gold,2025-05-24,8891.0
1322,Customer_1322,customer1322@mail.com,Bengaluru,KA,42,Male,Platinum,2025-04-14,9181.83
1323,Customer_1323,customer1323@mail.com,Bengaluru,KA,34,Female,Silver,2025-03-15,3385.33
1324,Customer_1324,customer1324@mail.com,Chennai,TN,60,Male,Platinum,2025-02-20,2533.81
1325,Customer_1325,customer1325@mail.com,Pune,MH,48,Male,Gold,2025-03-16,3450.62
1326,Customer_1326,customer1326@mail.com,Hyderabad,TS,64,Female,Platinum,2026-04-11,8045.64
1327,Customer_1327,customer1327@mail.com,Hyderabad,TS,,Male,Platinum,2025-05-09,1335.28
1328,Customer_1328,customer1328@mail.com,Chennai,TN,18,Female,Platinum,2025-01-05,3505.43
1329,Customer_1329,customer1329@mail.com,Hyderabad,TS,,Female,Platinum,2025-07-17,3725.91
1330,Customer_1330,customer1330@mail.com,Delhi,DL,55,Female,Platinum,2025-10-08,5308.34
1331,Customer_1331,customer1331@mail.com,Pune,MH,,Male,Silver,2025-06-13,5015.01
1332,Customer_1332,customer1332@mail.com,Bengaluru,KA,24,Female,Silver,2026-05-09,9909.75
1333,Customer_1333,customer1333@mail.com,Mumbai,MH,30,Female,Silver,2025-05-28,4287.03
1334,Customer_1334,customer1334@mail.com,Mumbai,MH,,Female,Silver,2026-03-17,4650.04
1335,Customer_1335,customer1335@mail.com,Delhi,DL,,Female,Silver,2026-01-13,7132.89
1336,Customer_1336,customer1336@mail.com,Hyderabad,TS,,Female,Silver,2025-10-14,331.46
1337,Customer_1337,customer1337@mail.com,Pune,MH,,Male,Platinum,2026-01-11,841.11
1338,Customer_1338,customer1338@mail.com,Delhi,DL,50,Female,Platinum,2025-03-22,2218.86
1339,Customer_1339,customer1339@mail.com,Pune,MH,,Female,Gold,2025-07-14,3450.91
1340,Customer_1340,customer1340@mail.com,Hyderabad,TS,31,Male,Platinum,2025-07-12,4047.41
1341,Customer_1341,customer1341@mail.com,Chennai,TN,,Male,Gold,2025-07-08,3419.88
1342,Customer_1342,customer1342@mail.com,Bengaluru,KA,,Male,Platinum,2025-05-30,8712.92
1343,Customer_1343,customer1343@mail.com,Delhi,DL,,Female,Platinum,2025-05-03,4315.8
1344,Customer_1344,customer1344@mail.com,Chennai,TN,34,Male,Gold,2025-05-14,8429.52
1345,Customer_1345,customer1345@mail.com,Chennai,TN,,Male,Platinum,2026-03-01,1169.29
1346,Customer_1346,customer1346@mail.com,Bengaluru,KA,44,Female,Silver,2026-02-16,7984.01
1347,Customer_1347,customer1347@mail.com,Mumbai,MH,20,Male,Gold,2025-02-17,7234.02
1348,Customer_1348,customer1348@mail.com,Bengaluru,KA,,Female,Platinum,2025-06-01,9108.41
1349,Customer_1349,customer1349@mail.com,Pune,MH,32,Male,Gold,2026-03-25,5590.15
1350,Customer_1350,customer1350@mail.com,Bengaluru,KA,31,Female,Platinum,2026-05-05,3007.72
1351,Customer_1351,customer1351@mail.com,Hyderabad,TS,,Female,Silver,2025-01-10,4802.04
1352,Customer_1352,customer1352@mail.com,Bengaluru,KA,45,Male,Silver,2025-12-13,4384.34
1353,Customer_1353,customer1353@mail.com,Delhi,DL,53,Female,Silver,2025-03-15,9712.81
1354,Customer_1354,customer1354@mail.com,Mumbai,MH,,Female,Platinum,2025-07-29,9637.47
1355,Customer_1355,customer1355@mail.com,Delhi,DL,59,Female,Platinum,2026-03-26,9802.15
1356,Customer_1356,customer1356@mail.com,Chennai,TN,41,Female,Gold,2025-01-09,8145.03
1357,Customer_1357,customer1357@mail.com,Mumbai,MH,,Female,Platinum,2025-04-01,7779.01
1358,Customer_1358,customer1358@mail.com,Bengaluru,KA,,Male,Silver,2026-04-30,9644.99
1359,Customer_1359,customer1359@mail.com,Chennai,TN,,Female,Platinum,2025-03-28,1957.82
1360,Customer_1360,customer1360@mail.com,Pune,MH,32,Female,Platinum,2026-02-13,4033.27
1361,Customer_1361,customer1361@mail.com,Chennai,TN,,Female,Silver,2026-04-10,1035.3
1362,Customer_1362,customer1362@mail.com,Mumbai,MH,61,Female,Platinum,2025-01-28,7594.01
1363,Customer_1363,customer1363@mail.com,Hyderabad,TS,,Female,Platinum,2025-10-26,3504.3
1364,Customer_1364,customer1364@mail.com,Pune,MH,,Male,Gold,2026-01-27,6279.27
1365,Customer_1365,customer1365@mail.com,Delhi,DL,42,Female,Gold,2025-11-22,389.29
1366,Customer_1366,customer1366@mail.com,Delhi,DL,39,Female,Platinum,2026-02-18,4312.17
1367,Customer_1367,customer1367@mail.com,Chennai,TN,,Female,Platinum,2025-02-23,7066.5
1368,Customer_1368,customer1368@mail.com,Hyderabad,TS,36,Female,Platinum,2025-06-16,7327.28
1369,Customer_1369,customer1369@mail.com,Chennai,TN,29,Male,Silver,2025-09-14,5529.74
1370,Customer_1370,customer1370@mail.com,Mumbai,MH,,Female,Platinum,2026-01-04,5531.96
1371,Customer_1371,customer1371@mail.com,Hyderabad,TS,49,Male,Platinum,2026-02-03,926.77
1372,Customer_1372,customer1372@mail.com,Chennai,TN,,Female,Gold,2026-04-21,2961.37
1373,Customer_1373,customer1373@mail.com,Mumbai,MH,,Male,Platinum,2026-05-12,9305.97
1374,Customer_1374,customer1374@mail.com,Chennai,TN,36,Female,Platinum,2025-06-13,4099.79
1375,Customer_1375,customer1375@mail.com,Chennai,TN,,Male,Gold,2025-08-05,5916.19
1376,Customer_1376,customer1376@mail.com,Mumbai,MH,40,Female,Gold,2025-10-30,4123.35
1377,Customer_1377,customer1377@mail.com,Pune,MH,62,Female,Gold,2026-01-04,4018.27
1378,Customer_1378,customer1378@mail.com,Hyderabad,TS,53,Male,Silver,2025-10-07,4203.53
1379,Customer_1379,customer1379@mail.com,Bengaluru,KA,49,Female,Platinum,2025-08-20,888.96
1380,Customer_1380,customer1380@mail.com,Chennai,TN,,Female,Silver,2025-09-28,9519.42
1381,Customer_1381,customer1381@mail.com,Chennai,TN,35,Male,Gold,2025-05-27,3715.52
1382,Customer_1382,customer1382@mail.com,Chennai,TN,,Female,Gold,2025-02-21,6318.7
1383,Customer_1383,customer1383@mail.com,Mumbai,MH,,Male,Silver,2025-04-20,8353.4
1384,Customer_1384,customer1384@mail.com,Mumbai,MH,,Female,Platinum,2025-11-07,3389.77
1385,Customer_1385,customer1385@mail.com,Hyderabad,TS,,Male,Silver,2025-02-23,7983.28
1386,Customer_1386,customer1386@mail.com,Hyderabad,TS,,Female,Platinum,2026-01-18,8025.09
1387,Customer_1387,customer1387@mail.com,Chennai,TN,,Male,Gold,2026-01-31,1225.95
1388,Customer_1388,customer1388@mail.com,Hyderabad,TS,25,Male,Platinum,2025-05-27,5637.04
1389,Customer_1389,customer1389@mail.com,Bengaluru,KA,,Male,Gold,2025-11-09,1034.88
1390,Customer_1390,customer1390@mail.com,Delhi,DL,53,Male,Gold,2026-03-31,5855.19
1391,Customer_1391,customer1391@mail.com,Bengaluru,KA,36,Male,Gold,2025-06-06,5896.68
1392,Customer_1392,customer1392@mail.com,Delhi,DL,34,Female,Silver,2025-08-11,8618.52
1393,Customer_1393,customer1393@mail.com,Bengaluru,KA,,Male,Gold,2026-02-06,9899.62
1394,Customer_1394,customer1394@mail.com,Chennai,TN,23,Female,Platinum,2026-04-06,6873.38
1395,Customer_1395,customer1395@mail.com,Chennai,TN,,Female,Silver,2025-01-11,4025.07
1396,Customer_1396,customer1396@mail.com,Pune,MH,43,Female,Platinum,2025-03-20,1232.7
1397,Customer_1397,customer1397@mail.com,Mumbai,MH,31,Male,Silver,2025-07-12,5706.0
1398,Customer_1398,customer1398@mail.com,Chennai,TN,,Female,Gold,2025-12-21,4680.68
1399,Customer_1399,customer1399@mail.com,Pune,MH,,Male,Silver,2026-04-14,9102.2
1400,Customer_1400,customer1400@mail.com,Mumbai,MH,36,Female,Gold,2025-05-18,2580.19
1401,Customer_1401,customer1401@mail.com,Bengaluru,KA,,Male,Gold,2025-09-22,749.57
1402,Customer_1402,customer1402@mail.com,Mumbai,MH,,Male,Platinum,2025-12-02,5730.98
1403,Customer_1403,customer1403@mail.com,Pune,MH,43,Male,Silver,2026-04-07,6635.06
1404,Customer_1404,customer1404@mail.com,Mumbai,MH,,Female,Silver,2025-11-28,642.01
1405,Customer_1405,customer1405@mail.com,Mumbai,MH,40,Female,Platinum,2026-02-21,8572.83
1406,Customer_1406,customer1406@mail.com,Delhi,DL,,Female,Platinum,2025-03-26,1960.72
1407,Customer_1407,customer1407@mail.com,Mumbai,MH,64,Female,Platinum,2026-01-29,4037.65
1408,Customer_1408,customer1408@mail.com,Chennai,TN,,Female,Platinum,2025-03-14,5311.93
1409,Customer_1409,customer1409@mail.com,Mumbai,MH,,Female,Silver,2025-07-27,5596.21
1410,Customer_1410,customer1410@mail.com,Bengaluru,KA,62,Female,Silver,2026-01-10,3292.92
1411,Customer_1411,customer1411@mail.com,Bengaluru,KA,,Male,Platinum,2026-01-23,269.78
1412,Customer_1412,customer1412@mail.com,Pune,MH,,Male,Silver,2025-12-06,4346.8
1413,Customer_1413,customer1413@mail.com,Mumbai,MH,,Female,Gold,2025-02-01,4755.5
1414,Customer_1414,customer1414@mail.com,Pune,MH,,Female,Silver,2026-02-14,1107.4
1415,Customer_1415,customer1415@mail.com,Mumbai,MH,31,Female,Silver,2025-08-14,7212.58
1416,Customer_1416,customer1416@mail.com,Bengaluru,KA,,Female,Gold,2026-04-18,9066.04
1417,Customer_1417,customer1417@mail.com,Mumbai,MH,,Male,Gold,2025-08-13,6783.58
1418,Customer_1418,customer1418@mail.com,Pune,MH,41,Male,Platinum,2026-05-15,7638.91
1419,Customer_1419,customer1419@mail.com,Bengaluru,KA,,Female,Platinum,2025-04-08,2113.83
1420,Customer_1420,customer1420@mail.com,Delhi,DL,,Male,Platinum,2025-09-30,1156.38
1421,Customer_1421,customer1421@mail.com,Bengaluru,KA,,Female,Platinum,2025-03-08,8274.29
1422,Customer_1422,customer1422@mail.com,Hyderabad,TS,,Male,Platinum,2026-02-05,1647.11
1423,Customer_1423,customer1423@mail.com,Delhi,DL,51,Female,Platinum,2026-04-09,2514.16
1424,Customer_1424,customer1424@mail.com,Hyderabad,TS,56,Female,Platinum,2025-07-30,304.34
1425,Customer_1425,customer1425@mail.com,Chennai,TN,,Male,Silver,2025-06-09,6721.47
1426,Customer_1426,customer1426@mail.com,Hyderabad,TS,,Female,Silver,2026-05-09,6028.87
1427,Customer_1427,customer1427@mail.com,Bengaluru,KA,,Male,Platinum,2025-04-14,8500.37
1428,Customer_1428,customer1428@mail.com,Bengaluru,KA,,Male,Silver,2025-01-28,2324.28
1429,Customer_1429,customer1429@mail.com,Bengaluru,KA,,Female,Gold,2025-11-20,6985.34
1430,Customer_1430,customer1430@mail.com,Chennai,TN,59,Female,Gold,2025-05-09,2982.01
1431,Customer_1431,customer1431@mail.com,Hyderabad,TS,60,Male,Silver,2025-03-03,5587.77
1432,Customer_1432,customer1432@mail.com,Delhi,DL,61,Female,Silver,2025-08-09,9768.08
1433,Customer_1433,,Chennai,TN,42,Male,Gold,2026-02-21,3456.85
1434,Customer_1434,customer1434@mail.com,Pune,MH,,Male,Gold,2025-07-25,3804.95
1435,Customer_1435,customer1435@mail.com,Chennai,TN,28,Female,Gold,2026-05-12,9698.31
1436,Customer_1436,customer1436@mail.com,Bengaluru,KA,18,Male,Platinum,2025-09-16,3826.24
1437,Customer_1437,customer1437@mail.com,Chennai,TN,34,Female,Gold,2025-03-17,3000.69
1438,Customer_1438,customer1438@mail.com,Chennai,TN,33,Male,Gold,2025-08-23,8382.3
1439,Customer_1439,customer1439@mail.com,Delhi,DL,28,Female,Gold,2025-05-25,132.21
1440,Customer_1440,customer1440@mail.com,Pune,MH,56,Female,Platinum,2025-12-05,3617.62
1441,Customer_1441,customer1441@mail.com,Mumbai,MH,,Male,Platinum,2025-05-27,848.1
1442,Customer_1442,customer1442@mail.com,Delhi,DL,,Female,Platinum,2025-05-08,9826.75
1443,Customer_1443,customer1443@mail.com,Delhi,DL,47,Male,Platinum,2026-02-09,4445.0
1444,Customer_1444,customer1444@mail.com,Mumbai,MH,42,Female,Silver,2025-01-08,5990.24
1445,Customer_1445,customer1445@mail.com,Bengaluru,KA,,Female,Gold,2025-12-26,9950.75
1446,Customer_1446,customer1446@mail.com,Pune,MH,47,Female,Gold,2026-02-06,7820.38
1447,Customer_1447,customer1447@mail.com,Pune,MH,,Male,Gold,2026-02-05,1948.38
1448,Customer_1448,customer1448@mail.com,Pune,MH,,Male,Gold,2026-03-19,438.55
1449,Customer_1449,customer1449@mail.com,Bengaluru,KA,60,Female,Platinum,2026-01-28,8800.19
1450,Customer_1450,customer1450@mail.com,Hyderabad,TS,50,Female,Silver,2026-04-23,6024.23
1451,Customer_1451,customer1451@mail.com,Delhi,DL,,Male,Gold,2025-01-25,5682.59
1452,Customer_1452,customer1452@mail.com,Delhi,DL,,Female,Platinum,2025-07-24,6526.75
1453,Customer_1453,customer1453@mail.com,Mumbai,MH,20,Male,Gold,2025-07-25,6667.02
1454,Customer_1454,customer1454@mail.com,Chennai,TN,22,Male,Platinum,2026-04-12,1214.23
1455,Customer_1455,customer1455@mail.com,Bengaluru,KA,57,Female,Silver,2025-04-22,2175.02
1456,Customer_1456,customer1456@mail.com,Hyderabad,TS,45,Female,Platinum,2025-12-26,9349.85
1457,Customer_1457,customer1457@mail.com,Delhi,DL,46,Male,Silver,2025-02-07,5499.42
1458,Customer_1458,customer1458@mail.com,Bengaluru,KA,35,Female,Gold,2025-05-08,2088.78
1459,Customer_1459,customer1459@mail.com,Chennai,TN,,Male,Silver,2026-03-04,1550.61
1460,Customer_1460,customer1460@mail.com,Chennai,TN,65,Female,Silver,2026-04-18,3368.86
1461,Customer_1461,customer1461@mail.com,Pune,MH,34,Male,Gold,2026-02-19,1763.72
1462,Customer_1462,customer1462@mail.com,Pune,MH,,Female,Gold,2026-03-23,1985.75
1463,Customer_1463,customer1463@mail.com,Pune,MH,36,Female,Platinum,2026-02-17,1391.18
1464,Customer_1464,customer1464@mail.com,Bengaluru,KA,,Female,Silver,2026-01-16,3539.39
1465,Customer_1465,customer1465@mail.com,Hyderabad,TS,40,Female,Platinum,2025-08-02,7237.53
1466,Customer_1466,customer1466@mail.com,Mumbai,MH,47,Male,Gold,2025-09-10,1916.69
1467,Customer_1467,customer1467@mail.com,Pune,MH,,Male,Gold,2025-07-15,8864.95
1468,Customer_1468,customer1468@mail.com,Pune,MH,,Female,Platinum,2026-03-30,1628.92
1469,Customer_1469,customer1469@mail.com,Delhi,DL,56,Female,Gold,2025-05-09,2628.66
1470,Customer_1470,customer1470@mail.com,Mumbai,MH,,Female,Silver,2025-02-17,2885.16
1471,Customer_1471,customer1471@mail.com,Hyderabad,TS,,Female,Platinum,2025-03-12,3982.74
1472,Customer_1472,customer1472@mail.com,Chennai,TN,,Female,Platinum,2026-04-16,4616.06
1473,Customer_1473,customer1473@mail.com,Mumbai,MH,38,Male,Silver,2025-04-20,9205.43
1474,Customer_1474,customer1474@mail.com,Mumbai,MH,,Male,Gold,2025-04-04,8589.21
1475,Customer_1475,customer1475@mail.com,Pune,MH,41,Female,Silver,2025-02-27,4129.9
1476,Customer_1476,customer1476@mail.com,Mumbai,MH,45,Male,Platinum,2025-03-02,730.4
1477,Customer_1477,customer1477@mail.com,Delhi,DL,37,Female,Silver,2025-10-14,2750.26
1478,Customer_1478,customer1478@mail.com,Bengaluru,KA,61,Male,Platinum,2026-02-22,1342.39
1479,Customer_1479,customer1479@mail.com,Pune,MH,38,Female,Silver,2025-03-29,5872.66
1480,Customer_1480,customer1480@mail.com,Pune,MH,,Male,Gold,2025-08-31,9924.96
1481,Customer_1481,customer1481@mail.com,Hyderabad,TS,,Female,Silver,2025-03-23,5339.73
1482,Customer_1482,customer1482@mail.com,Delhi,DL,,Female,Platinum,2026-02-02,9452.38
1483,Customer_1483,customer1483@mail.com,Pune,MH,,Female,Platinum,2025-12-06,1908.86
1484,Customer_1484,customer1484@mail.com,Hyderabad,TS,41,Male,Gold,2025-07-05,3793.65
1485,Customer_1485,customer1485@mail.com,Pune,MH,,Male,Silver,2026-02-19,2569.35
1486,Customer_1486,customer1486@mail.com,Bengaluru,KA,43,Male,Silver,2025-04-20,3424.61
1487,Customer_1487,customer1487@mail.com,Chennai,TN,20,Male,Silver,2025-06-18,4782.1
1488,Customer_1488,customer1488@mail.com,Delhi,DL,21,Male,Silver,2025-09-10,2479.92
1489,Customer_1489,customer1489@mail.com,Hyderabad,TS,,Male,Platinum,2025-10-22,3671.27
1490,Customer_1490,customer1490@mail.com,Bengaluru,KA,37,Female,Platinum,2025-07-24,7580.81
1491,Customer_1491,customer1491@mail.com,Delhi,DL,38,Female,Platinum,2025-04-13,7079.87
1492,Customer_1492,customer1492@mail.com,Chennai,TN,56,Female,Gold,2025-10-11,190.66
1493,Customer_1493,customer1493@mail.com,Delhi,DL,,Female,Silver,2025-10-10,6019.9
1494,Customer_1494,customer1494@mail.com,Mumbai,MH,64,Male,Silver,2025-03-19,2494.73
1495,Customer_1495,customer1495@mail.com,Hyderabad,TS,31,Female,Platinum,2025-07-25,5473.35
1496,Customer_1496,customer1496@mail.com,Delhi,DL,,Male,Silver,2025-02-19,1211.99
1497,Customer_1497,customer1497@mail.com,Hyderabad,TS,34,Male,Platinum,2025-10-18,5144.94
1498,Customer_1498,customer1498@mail.com,Hyderabad,TS,21,Female,Platinum,2025-02-18,6909.36
1499,Customer_1499,customer1499@mail.com,Mumbai,MH,,Female,Gold,2025-03-07,1865.17
1500,Customer_1500,customer1500@mail.com,Hyderabad,TS,43,Female,Platinum,2026-02-20,5726.29
1501,Customer_1501,customer1501@mail.com,Bengaluru,KA,56,Male,Platinum,2025-12-06,2919.75
1502,Customer_1502,customer1502@mail.com,Delhi,DL,38,Female,Gold,2025-07-25,4944.88
1503,Customer_1503,customer1503@mail.com,Delhi,DL,53,Male,Gold,2026-03-05,1992.38
1504,Customer_1504,customer1504@mail.com,Delhi,DL,65,Male,Gold,2025-12-10,7617.18
1505,Customer_1505,customer1505@mail.com,Bengaluru,KA,,Male,Gold,2025-11-29,2047.37
1506,Customer_1506,customer1506@mail.com,Bengaluru,KA,,Female,Gold,2025-02-28,107.42
1507,Customer_1507,customer1507@mail.com,Pune,MH,59,Male,Gold,2025-01-05,6090.78
1508,Customer_1508,customer1508@mail.com,Chennai,TN,64,Female,Gold,2025-12-21,8650.86
1509,Customer_1509,customer1509@mail.com,Bengaluru,KA,29,Female,Silver,2026-01-03,3534.97
1510,Customer_1510,customer1510@mail.com,Hyderabad,TS,56,Male,Gold,2026-03-22,3926.05
1511,Customer_1511,customer1511@mail.com,Delhi,DL,39,Male,Silver,2026-02-21,9599.78
1512,Customer_1512,customer1512@mail.com,Mumbai,MH,33,Male,Gold,2025-06-08,8266.77
1513,Customer_1513,customer1513@mail.com,Delhi,DL,,Male,Silver,2025-10-01,3663.88
1514,Customer_1514,customer1514@mail.com,Hyderabad,TS,,Female,Platinum,2025-01-11,9831.7
1515,Customer_1515,customer1515@mail.com,Bengaluru,KA,64,Male,Gold,2025-11-18,5705.59
1516,Customer_1516,customer1516@mail.com,Hyderabad,TS,,Male,Platinum,2025-01-23,265.7
1517,Customer_1517,customer1517@mail.com,Pune,MH,48,Female,Platinum,2026-03-01,2694.13
1518,Customer_1518,customer1518@mail.com,Bengaluru,KA,41,Female,Platinum,2025-02-09,8421.62
1519,Customer_1519,customer1519@mail.com,Delhi,DL,56,Female,Gold,2025-08-05,1544.96
1520,Customer_1520,customer1520@mail.com,Delhi,DL,35,Female,Gold,2026-01-05,2886.06
1521,Customer_1521,customer1521@mail.com,Bengaluru,KA,,Male,Silver,2025-07-28,8949.72
1522,Customer_1522,customer1522@mail.com,Chennai,TN,45,Male,Platinum,2025-09-21,1023.59
1523,Customer_1523,customer1523@mail.com,Bengaluru,KA,22,Male,Silver,2025-11-02,7797.54
1524,Customer_1524,customer1524@mail.com,Mumbai,MH,,Female,Platinum,2025-08-20,9270.74
1525,Customer_1525,customer1525@mail.com,Mumbai,MH,,Male,Silver,2026-03-04,2879.43
1526,Customer_1526,customer1526@mail.com,Delhi,DL,46,Female,Gold,2026-03-05,5681.03
1527,Customer_1527,customer1527@mail.com,Pune,MH,,Female,Gold,2025-03-05,1977.43
1528,Customer_1528,customer1528@mail.com,Chennai,TN,,Female,Platinum,2025-11-15,3550.23
1529,Customer_1529,customer1529@mail.com,Chennai,TN,,Female,Gold,2025-08-01,5389.17
1530,Customer_1530,customer1530@mail.com,Delhi,DL,,Male,Platinum,2025-10-31,5794.67
1531,Customer_1531,customer1531@mail.com,Mumbai,MH,,Male,Gold,2025-03-15,8610.11
1532,Customer_1532,customer1532@mail.com,Mumbai,MH,,Male,Gold,2025-10-23,7212.44
1533,Customer_1533,customer1533@mail.com,Pune,MH,,Female,Gold,2025-02-11,2894.69
1534,Customer_1534,customer1534@mail.com,Mumbai,MH,26,Male,Gold,2025-03-04,5745.43
1535,Customer_1535,customer1535@mail.com,Bengaluru,KA,18,Male,Silver,2026-03-27,2394.02
1536,Customer_1536,customer1536@mail.com,Bengaluru,KA,43,Female,Platinum,2025-04-27,4396.18
1537,Customer_1537,customer1537@mail.com,Chennai,TN,52,Female,Platinum,2025-05-27,7026.98
1538,Customer_1538,customer1538@mail.com,Hyderabad,TS,,Female,Silver,2025-01-03,3918.2
1539,Customer_1539,customer1539@mail.com,Hyderabad,TS,,Female,Gold,2026-05-06,1234.9
1540,Customer_1540,customer1540@mail.com,Hyderabad,TS,,Male,Platinum,2026-03-11,7235.79
1541,Customer_1541,customer1541@mail.com,Mumbai,MH,29,Male,Silver,2025-04-25,1446.49
1542,Customer_1542,customer1542@mail.com,Pune,MH,24,Male,Gold,2025-02-04,5553.22
1543,Customer_1543,customer1543@mail.com,Chennai,TN,36,Male,Platinum,2026-03-20,5983.38
1544,Customer_1544,customer1544@mail.com,Mumbai,MH,44,Male,Platinum,2025-08-23,6407.75
1545,Customer_1545,customer1545@mail.com,Mumbai,MH,,Female,Platinum,2025-10-09,9812.19
1546,Customer_1546,customer1546@mail.com,Bengaluru,KA,,Male,Platinum,2025-12-31,7513.9
1547,Customer_1547,customer1547@mail.com,Hyderabad,TS,61,Male,Silver,2026-01-15,8195.91
1548,Customer_1548,customer1548@mail.com,Chennai,TN,32,Female,Silver,2025-02-20,9549.53
1549,Customer_1549,customer1549@mail.com,Bengaluru,KA,27,Male,Gold,2025-02-22,920.16
1550,Customer_1550,customer1550@mail.com,Mumbai,MH,,Male,Platinum,2025-12-21,4752.52
1551,Customer_1551,customer1551@mail.com,Chennai,TN,24,Male,Silver,2026-04-13,6784.06
1552,Customer_1552,customer1552@mail.com,Pune,MH,,Male,Silver,2025-02-01,3165.43
1553,Customer_1553,customer1553@mail.com,Delhi,DL,62,Male,Silver,2025-01-26,5096.73
1554,Customer_1554,customer1554@mail.com,Pune,MH,53,Female,Gold,2025-12-28,3902.86
1555,Customer_1555,customer1555@mail.com,Hyderabad,TS,19,Male,Silver,2025-01-26,905.3
1556,Customer_1556,customer1556@mail.com,Mumbai,MH,24,Female,Gold,2025-06-25,1748.22
1557,Customer_1557,customer1557@mail.com,Bengaluru,KA,30,Male,Platinum,2026-01-14,5855.32
1558,Customer_1558,customer1558@mail.com,Delhi,DL,23,Male,Silver,2025-10-13,850.2
1559,Customer_1559,customer1559@mail.com,Chennai,TN,65,Female,Gold,2025-07-15,9352.0
1560,Customer_1560,customer1560@mail.com,Delhi,DL,,Female,Platinum,2026-01-31,1023.77
1561,Customer_1561,customer1561@mail.com,Mumbai,MH,63,Male,Platinum,2026-02-25,7042.43
1562,Customer_1562,customer1562@mail.com,Pune,MH,,Female,Platinum,2025-10-28,9067.7
1563,Customer_1563,customer1563@mail.com,Chennai,TN,31,Female,Platinum,2025-12-27,1599.05
1564,Customer_1564,customer1564@mail.com,Bengaluru,KA,,Female,Platinum,2026-01-11,9226.55
1565,Customer_1565,customer1565@mail.com,Delhi,DL,28,Male,Gold,2026-03-03,4993.2
1566,Customer_1566,customer1566@mail.com,Bengaluru,KA,,Female,Platinum,2026-04-06,6583.14
1567,Customer_1567,customer1567@mail.com,Bengaluru,KA,,Male,Platinum,2026-01-29,4132.06
1568,Customer_1568,customer1568@mail.com,Mumbai,MH,35,Female,Gold,2025-01-09,2566.26
1569,Customer_1569,customer1569@mail.com,Bengaluru,KA,,Male,Platinum,2026-01-03,344.13
1570,Customer_1570,customer1570@mail.com,Delhi,DL,36,Male,Silver,2025-05-16,878.27
1571,Customer_1571,customer1571@mail.com,Bengaluru,KA,,Male,Silver,2026-01-27,295.05
1572,Customer_1572,customer1572@mail.com,Chennai,TN,59,Female,Gold,2026-03-25,5613.04
1573,Customer_1573,customer1573@mail.com,Delhi,DL,45,Female,Gold,2025-09-21,3969.86
1574,Customer_1574,customer1574@mail.com,Mumbai,MH,,Male,Gold,2025-03-31,4586.5
1575,Customer_1575,customer1575@mail.com,Pune,MH,,Male,Silver,2025-09-11,5950.98
1576,Customer_1576,customer1576@mail.com,Hyderabad,TS,36,Male,Platinum,2025-09-30,8317.43
1577,Customer_1577,customer1577@mail.com,Mumbai,MH,51,Female,Silver,2026-05-13,3420.5
1578,Customer_1578,customer1578@mail.com,Chennai,TN,48,Male,Gold,2025-02-28,1785.93
1579,Customer_1579,customer1579@mail.com,Chennai,TN,,Female,Gold,2025-01-26,2209.2
1580,Customer_1580,customer1580@mail.com,Pune,MH,,Male,Silver,2025-01-12,6077.63
1581,Customer_1581,customer1581@mail.com,Bengaluru,KA,56,Female,Silver,2025-06-05,3242.58
1582,Customer_1582,customer1582@mail.com,Bengaluru,KA,,Female,Gold,2025-04-30,9050.98
1583,Customer_1583,customer1583@mail.com,Bengaluru,KA,18,Female,Platinum,2026-04-25,2191.91
1584,Customer_1584,customer1584@mail.com,Pune,MH,51,Male,Silver,2026-04-26,9284.62
1585,Customer_1585,,Chennai,TN,45,Male,Silver,2026-01-18,4318.15
1586,Customer_1586,customer1586@mail.com,Pune,MH,62,Female,Gold,2025-03-02,5299.52
1587,Customer_1587,customer1587@mail.com,Mumbai,MH,,Female,Platinum,2025-01-17,9726.37
